# index, flag, s_computed, s_true, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z, g_x, g_y, g_z 
102.000000,1.000000,2.721001,2.833639,-0.002964,0.021243,0.076808,-0.000007,-0.000000,0.000003,-0.267497,9.070094,3.727995
103.000000,1.000000,2.721001,2.833639,-0.002964,0.021243,0.076808,-0.000007,-0.000000,0.000003,-0.267497,9.070094,3.727995
104.000000,1.000000,2.760304,2.833639,-0.004539,0.020176,0.076325,-0.000040,-0.000001,0.000014,-0.276259,9.055187,3.763425
105.000000,1.000000,3.236257,2.833639,-0.004869,0.021622,0.076892,-0.000042,-0.000001,0.000014,-0.266874,9.074370,3.717618
106.000000,1.000000,2.557915,2.833639,0.002156,0.019705,0.076353,-0.000038,0.000001,0.000018,-0.278391,9.060618,3.750174
107.000000,1.000000,3.156605,2.833639,-0.002266,0.018656,0.077709,-0.000029,-0.000000,0.000013,-0.211308,9.037412,3.810071
108.000000,1.000000,2.287445,2.833639,-0.002216,0.019404,0.077786,-0.000027,0.000001,0.000009,-0.168723,9.003400,3.891840
109.000000,1.000000,2.287445,2.833639,-0.002216,0.019404,0.077786,-0.000027,0.000001,0.000009,-0.168723,9.003400,3.891840
110.000000,1.000000,4.226390,2.833639,-0.001343,0.020700,0.076102,0.000001,0.000000,-0.000001,-0.243576,9.047665,3.783719
111.000000,1.000000,3.010551,2.833639,-0.000966,0.022268,0.075969,-0.000032,0.000002,0.000012,-0.138754,9.003141,3.893623
112.000000,1.000000,3.109706,2.833639,-0.001397,0.020418,0.077812,-0.000013,0.000000,0.000005,-0.128151,9.009271,3.879783
113.000000,1.000000,2.814565,2.833639,-0.002385,0.019603,0.076417,-0.000021,-0.000000,0.000007,-0.154751,9.026088,3.839517
114.000000,1.000000,3.144214,2.833639,-0.002117,0.022839,0.072906,-0.000013,0.000000,0.000004,-0.160198,9.018770,3.856451
115.000000,1.000000,2.444524,2.833639,-0.002192,0.020472,0.077096,-0.000013,0.000000,0.000004,-0.308449,9.041686,3.793267
116.000000,1.000000,2.656967,2.833639,-0.006285,0.020635,0.074325,-0.000007,-0.000000,0.000003,-0.218648,9.056260,3.764630
117.000000,1.000000,2.564924,2.833639,-0.005651,0.021478,0.070625,-0.000023,-0.000003,0.000006,-0.221144,9.052545,3.773411
118.000000,1.000000,2.246796,2.833639,-0.005447,0.022157,0.071388,-0.000047,-0.000003,0.000019,-0.197350,9.062504,3.750757
119.000000,1.000000,2.289605,2.833639,-0.003598,0.021584,0.071682,-0.000034,0.000002,0.000014,-0.144261,9.133872,3.575986
120.000000,1.000000,3.223079,2.833639,-0.004231,0.020148,0.074277,-0.000044,0.000000,0.000016,-0.163434,9.134394,3.573827
121.000000,1.000000,3.311123,2.833639,-0.001191,0.018568,0.075204,-0.000028,0.000001,0.000011,-0.164554,9.130845,3.582832
122.000000,1.000000,2.935185,2.833639,-0.003510,0.021202,0.073635,-0.000016,-0.000001,0.000005,-0.179275,9.122776,3.602626
123.000000,1.000000,2.935185,2.833639,-0.003510,0.021202,0.073635,-0.000016,-0.000001,0.000005,-0.179275,9.122776,3.602626
124.000000,1.000000,3.433896,2.833639,0.000782,0.019454,0.077334,-0.000040,-0.000001,0.000018,-0.225131,9.147714,3.536204
125.000000,1.000000,2.927830,2.833639,-0.002622,0.018321,0.078163,-0.000012,-0.000000,0.000005,-0.181475,9.128395,3.588255
