# index, flag, s_computed, s_true, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z, g_x, g_y, g_z 
32.000000,1.000000,0.373706,0.549512,0.001305,0.021105,0.076560,0.543491,0.875548,-7.708586,6.913198,6.865051,1.146605
33.000000,1.000000,0.535793,0.549512,0.000398,0.020975,0.076960,18.224594,2.045092,-0.078851,-4.295620,-8.683914,1.540130
34.000000,1.000000,0.410689,0.549512,0.000618,0.020526,0.076695,1.333405,-4.161920,0.932400,-3.187718,9.270150,0.381042
35.000000,1.000000,0.456190,0.549512,-0.000482,0.021051,0.076971,4.171173,-1.759490,5.013454,-6.386268,6.362873,3.869056
36.000000,1.000000,0.485508,0.549512,0.002122,0.018753,0.077332,3.385670,6.983154,-0.190829,2.066773,3.699426,8.847535
37.000000,1.000000,0.517252,0.549512,0.000983,0.019882,0.077091,7.795152,-0.656024,6.273274,-8.081486,2.849686,4.775657
38.000000,1.000000,0.493657,0.549512,-0.000033,0.020365,0.080503,0.133739,0.030578,0.546311,-0.681563,8.811608,4.257598
39.000000,1.000000,0.313437,0.549512,-0.000716,0.022736,0.076668,0.838440,-5.002988,-5.232043,-2.995506,8.880643,-2.897795
40.000000,0.000000,0.313437,0.549512,0.000109,0.021458,0.075566,0.838440,-5.002988,-5.232043,-2.995506,8.880643,-2.897795
41.000000,0.000000,0.313437,0.549512,0.000109,0.021458,0.075566,0.838440,-5.002988,-5.232043,-2.995506,8.880643,-2.897795
42.000000,0.000000,0.313437,0.549512,0.000109,0.021458,0.075566,0.838440,-5.002988,-5.232043,-2.995506,8.880643,-2.897795
43.000000,1.000000,0.411542,0.549512,0.002310,0.023311,0.077732,7.512587,1.417839,6.563118,2.589576,1.027803,9.406051
44.000000,0.000000,0.411542,0.549512,0.002271,0.024498,0.075901,7.512587,1.417839,6.563118,2.589576,1.027803,9.406051
45.000000,1.000000,0.231995,0.549512,0.000940,0.026308,0.078492,11.506272,9.376163,-4.526225,9.375149,-1.367790,-2.544000
46.000000,1.000000,0.425469,0.549512,0.001406,0.024109,0.076226,0.360023,2.393391,-7.167115,1.252128,8.967214,-3.775819
47.000000,1.000000,0.409824,0.549512,0.001748,0.019395,0.079219,0.509360,1.183407,1.348134,1.090203,8.491455,4.789859
48.000000,1.000000,0.409824,0.549512,0.001748,0.019395,0.079219,0.509360,1.183407,1.348134,1.090203,8.491455,4.789859
49.000000,1.000000,0.564612,0.549512,0.001424,0.022420,0.077889,0.600582,0.556729,1.449691,1.216920,8.562701,4.629851
50.000000,1.000000,0.706429,0.549512,-0.001570,0.021697,0.079141,-0.296276,0.116388,-0.611706,-0.606146,9.171245,3.428842
51.000000,1.000000,0.504129,0.549512,-0.002518,0.020463,0.077924,-0.139980,-0.561946,-0.307480,-0.482097,8.785468,4.338114
52.000000,1.000000,0.504129,0.549512,-0.002518,0.020463,0.077924,-0.139980,-0.561946,-0.307480,-0.482097,8.785468,4.338114
53.000000,1.000000,0.483211,0.549512,-0.001664,0.020066,0.075749,0.783183,-1.858424,-8.811765,-7.956621,4.706896,3.279491
54.000000,0.000000,0.483211,0.549512,-0.002064,0.020930,0.077903,0.783183,-1.858424,-8.811765,-7.956621,4.706896,3.279491
