# index, flag, s_computed, s_true, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z, g_x, g_y, g_z 
17.000000,1.000000,0.939776,0.781972,-0.002126,0.021169,0.078145,1.960631,-5.601159,0.093410,-5.488371,6.523443,4.853718
18.000000,1.000000,0.939776,0.781972,-0.002126,0.021169,0.078145,1.960631,-5.601159,0.093410,-5.488371,6.523443,4.853718
19.000000,1.000000,0.939776,0.781972,-0.002126,0.021169,0.078145,1.960631,-5.601159,0.093410,-5.488371,6.523443,4.853718
20.000000,1.000000,1.017383,0.781972,-0.000903,0.020582,0.076603,3.899077,-4.575710,3.381496,-3.996085,4.576480,7.702158
21.000000,1.000000,0.502227,0.781972,-0.002821,0.022660,0.075670,0.870851,1.034794,2.353413,1.247845,7.669934,5.987578
22.000000,1.000000,0.671800,0.781972,-0.003461,0.022412,0.075771,0.174926,-2.734959,-0.644354,-2.798801,8.854954,3.161107
23.000000,1.000000,0.985017,0.781972,-0.002771,0.019900,0.076571,0.114437,-0.123518,0.448470,-0.529429,8.893543,4.106179
24.000000,1.000000,0.985017,0.781972,-0.002771,0.019900,0.076571,0.114437,-0.123518,0.448470,-0.529429,8.893543,4.106179
25.000000,1.000000,0.985017,0.781972,-0.002771,0.019900,0.076571,0.114437,-0.123518,0.448470,-0.529429,8.893543,4.106179
26.000000,1.000000,0.921795,0.781972,-0.002936,0.020955,0.076314,0.374234,0.844904,0.929077,-0.231367,8.396550,5.067595
27.000000,1.000000,0.757734,0.781972,-0.001238,0.022135,0.075022,-0.230545,-0.212503,-0.532194,0.525408,9.147701,3.504227
28.000000,1.000000,0.757734,0.781972,-0.001238,0.022135,0.075022,-0.230545,-0.212503,-0.532194,0.525408,9.147701,3.504227
29.000000,1.000000,0.757734,0.781972,-0.001238,0.022135,0.075022,-0.230545,-0.212503,-0.532194,0.525408,9.147701,3.504227
